"","pull_request_id","loc_additions","loc_deletions","num_files_changed","merged_status"
"695",269357,113,5,4,"Merged"
"696",263540,113,14,7,"Merged"
"697",263339,113,42,2,"Merged"
"698",254000,113,2,1,"Merged"
"699",267326,113,43,1,"Rejected"
"700",272402,113,51,1,"Merged"
"701",256055,112,2,8,"Merged"
"702",214852,112,4,1,"Rejected"
"703",259870,112,10,5,"Merged"
"704",214037,112,0,1,"Merged"
"705",270980,112,17,4,"Merged"
"706",256340,112,51,1,"Merged"
"707",268918,112,5,1,"Rejected"
"708",270397,112,26,10,"Merged"
"709",254217,112,5,5,"Merged"
"710",272498,112,1,6,"Rejected"
"711",267332,112,4,3,"Merged"
"712",263875,112,0,4,"Merged"
"713",261331,111,30,4,"Merged"
"714",256502,111,12,3,"Merged"
"715",209296,111,20,2,"Merged"
"716",255796,111,37,11,"Merged"
"717",214228,111,12,5,"Merged"
"718",259645,111,40,4,"Merged"
"719",265034,111,2,5,"Rejected"
"720",263086,110,0,1,"Merged"
"721",273631,110,40,9,"Rejected"
"722",274019,110,34,10,"Merged"
"723",259312,110,25,4,"Merged"
"724",263185,110,0,1,"Merged"
"725",257973,110,46,3,"Merged"
"726",256111,110,20,5,"Merged"
"727",269744,110,0,3,"Merged"
"728",254087,110,4,1,"Merged"
"729",259808,110,0,10,"Merged"
"730",271015,110,40,8,"Merged"
"731",270918,110,0,8,"Merged"
"732",259182,110,37,9,"Merged"
"733",270406,109,0,5,"Rejected"
"734",209841,109,1,4,"Merged"
"735",273214,109,12,5,"Merged"
"736",270079,109,36,6,"Merged"
"737",258465,109,28,8,"Merged"
"738",254850,109,44,6,"Merged"
"739",267942,109,38,2,"Merged"
"740",256187,109,0,2,"Merged"
"741",258300,109,39,11,"Merged"
"742",214634,109,5,6,"Merged"
"743",265891,108,23,6,"Merged"
"744",264303,108,20,9,"Merged"
"745",273899,108,1,4,"Merged"
"746",273200,108,7,6,"Merged"
"747",267387,108,8,10,"Merged"
"748",272798,108,12,5,"Merged"
"749",265854,108,0,5,"Merged"
"750",257013,108,3,7,"Merged"
"751",269359,108,33,2,"Merged"
"752",209392,108,11,6,"Merged"
"753",257186,108,0,1,"Rejected"
"754",263835,108,9,2,"Merged"
"755",209872,107,26,2,"Merged"
"756",268637,107,37,10,"Merged"
"757",263601,107,40,1,"Merged"
"758",258302,107,0,1,"Merged"
"759",209747,107,10,2,"Merged"
"760",214350,107,1,5,"Merged"
"761",213866,107,31,2,"Merged"
