"","pull_request_id","loc_additions","loc_deletions","num_files_changed","merged_status"
"404",276263,264,66,6,"Merged"
"405",212838,264,35,5,"Merged"
"406",247228,264,4,4,"Merged"
"407",293924,263,6,3,"Merged"
"408",243869,263,0,1,"Rejected"
"409",285682,263,71,6,"Merged"
"410",236945,263,0,1,"Merged"
"411",270751,262,45,6,"Rejected"
"412",274270,262,1,2,"Merged"
"413",259718,262,13,4,"Merged"
"414",288763,262,1,7,"Merged"
"415",252502,262,1,8,"Rejected"
"416",231290,262,0,11,"Merged"
"417",210555,262,58,4,"Merged"
"418",288477,262,22,6,"Merged"
"419",288790,262,6,6,"Merged"
"420",262218,261,35,5,"Merged"
"421",292143,261,34,2,"Merged"
"422",246544,261,25,8,"Merged"
"423",212915,261,54,4,"Merged"
"424",288630,261,73,8,"Merged"
"425",259631,261,13,4,"Merged"
"426",276782,261,12,11,"Rejected"
"427",258622,261,4,6,"Rejected"
"428",282685,261,21,4,"Merged"
"429",277031,261,15,6,"Merged"
"430",271304,261,0,1,"Rejected"
"431",230915,261,20,2,"Rejected"
"432",234878,261,14,8,"Merged"
"433",243495,260,2,2,"Merged"
"434",238936,260,4,2,"Merged"
"435",288446,260,54,4,"Rejected"
"436",290960,260,62,2,"Merged"
"437",233739,260,35,3,"Merged"
"438",272117,260,25,2,"Rejected"
"439",279260,260,1,7,"Merged"
"440",271186,260,21,6,"Rejected"
"441",251828,260,24,6,"Merged"
"442",211781,259,0,1,"Merged"
"443",260618,259,0,2,"Merged"
"444",274422,259,0,2,"Merged"
"445",242466,259,6,5,"Merged"
"446",260731,259,12,3,"Merged"
"447",260700,259,0,2,"Merged"
"448",235147,259,64,6,"Merged"
"449",233789,259,19,9,"Rejected"
"450",286389,258,70,11,"Merged"
"451",211436,258,0,6,"Merged"
"452",262369,258,62,8,"Merged"
"453",229360,258,43,9,"Merged"
"454",240336,258,54,3,"Merged"
"455",230818,258,33,10,"Merged"
"456",238108,258,0,4,"Rejected"
"457",276151,258,51,6,"Merged"
"458",245910,258,2,3,"Merged"
"459",235168,258,30,7,"Rejected"
"460",279517,258,15,4,"Rejected"
"461",230617,258,20,2,"Merged"
"462",291013,258,0,2,"Merged"
"463",277387,258,26,9,"Rejected"
"464",235415,258,64,6,"Merged"
"465",229523,258,56,11,"Merged"
"466",243668,258,35,2,"Merged"
"467",251178,258,0,2,"Merged"
"468",290786,258,0,5,"Rejected"
"469",260461,257,3,3,"Rejected"
"470",276313,257,18,6,"Merged"
"471",291767,257,10,4,"Merged"
"472",289673,257,0,7,"Rejected"
"473",251500,257,3,9,"Rejected"
"474",236553,257,41,8,"Merged"
"475",210511,257,0,1,"Merged"
"476",241014,257,45,3,"Merged"
"477",241302,257,0,3,"Merged"
"478",229727,257,28,9,"Merged"
"479",263752,257,6,3,"Merged"
"480",250831,257,3,11,"Rejected"
"481",251203,257,32,10,"Merged"
"482",240691,257,1,4,"Rejected"
"483",276442,257,2,4,"Merged"
"484",235876,257,18,6,"Merged"
"485",244201,256,4,2,"Rejected"
"486",245643,256,17,4,"Rejected"
"487",252392,256,73,1,"Merged"
"488",244978,256,46,11,"Rejected"
"489",232194,256,40,8,"Merged"
"490",267219,256,5,7,"Merged"
"491",229877,256,8,5,"Rejected"
"492",231201,256,4,9,"Merged"
"493",282191,256,10,5,"Rejected"
"494",235573,256,60,9,"Merged"
"495",250107,256,9,7,"Merged"
"496",231255,256,19,9,"Merged"
"497",246201,256,3,3,"Merged"
"498",292950,256,15,6,"Merged"
"499",235455,255,0,1,"Merged"
"500",228775,255,8,4,"Merged"
"501",232155,255,68,7,"Merged"
"502",235300,255,0,1,"Merged"
"503",282952,255,14,7,"Merged"
"504",268646,255,4,5,"Rejected"
"505",284238,255,4,1,"Merged"
"506",259445,255,44,8,"Rejected"
"507",290505,255,18,6,"Merged"
"508",278701,254,12,3,"Rejected"
"509",283516,254,5,3,"Rejected"
"510",243298,254,0,1,"Merged"
"511",275312,254,46,6,"Merged"
"512",245688,254,0,1,"Rejected"
"513",276093,254,66,6,"Merged"
"514",213384,254,26,7,"Merged"
"515",273570,253,55,6,"Merged"
"516",232279,253,17,9,"Merged"
