,pull_request_id,loc_additions,loc_deletions,num_files_changed,merged_status
487,235237,21696,21332,25,Merged
488,249251,21656,29,169,Merged
489,240225,21129,13631,628,Rejected
490,240770,21129,13631,628,Rejected
491,287909,21111,4493,561,Rejected
492,287911,21073,4464,560,Rejected
493,277780,20997,15927,773,Rejected
494,245196,20934,24340,701,Rejected
495,283598,20933,10417,77,Merged
496,243951,20929,20402,20,Rejected
497,246955,20787,510,77,Merged
498,252738,20785,13611,615,Rejected
499,250291,20757,21570,2721,Rejected
500,279237,20636,5936,142,Rejected
501,243834,20629,20324,14,Merged
502,271788,20609,2040,116,Merged
503,277949,20608,2040,115,Merged
504,247770,20582,21209,73,Merged
505,268963,20563,232,34,Rejected
506,271596,20549,15788,755,Rejected
507,236129,20519,337,11,Rejected
508,262548,20463,6272,152,Merged
509,250399,20443,218,66,Merged
510,275024,20423,5724,142,Merged
511,286381,20341,15610,104,Merged
512,244474,20293,367,66,Merged
513,245932,20240,404,22,Merged
514,278350,20220,4434,86,Merged
515,249294,20218,3356,260,Rejected
516,230118,20212,6372,7,Merged
517,252819,20133,7635,117,Merged
518,277593,20057,1103,80,Rejected
519,247773,20054,543,156,Rejected
520,286306,20028,26324,472,Rejected
521,274363,19940,6206,111,Merged
522,234892,19927,19222,22,Rejected
523,235031,19923,18848,22,Merged
524,258910,19874,1505,121,Merged
525,282993,19867,6854,75,Rejected
526,235435,19837,18906,48,Merged
527,244647,19740,289,649,Rejected
528,281782,19737,10880,1398,Merged
529,278642,19694,3,5,Merged
530,278623,19634,1,2,Merged
531,248779,19632,8,1004,Merged
532,236741,19617,19285,19,Rejected
533,286611,19598,26320,466,Rejected
534,281151,19562,1759,191,Merged
535,282268,19538,27646,319,Rejected
536,281739,19536,10807,1390,Rejected
537,276006,19526,10563,57,Merged
538,286576,19508,6689,73,Merged
539,286577,19508,6689,73,Merged
540,280674,19506,209682,1088,Rejected
541,286535,19504,6690,72,Merged
542,245149,19493,24206,684,Rejected
543,288843,19473,10080,176,Merged
544,276197,19422,3045,147,Rejected
545,268784,19422,3045,147,Merged
546,210001,19410,2,103,Merged
547,247094,19383,17161,28,Merged
548,249226,19306,17793,17,Merged
549,250420,19301,421,147,Merged
